Barcode,Celltype,Trajectory
scATAC_Gonad-male_E12_5_BC04753_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18666_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC08911_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC12993_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18702_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC17331_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC17370_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC10041_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18648_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18277_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18312_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC08222_N02,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC17572_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00244_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17912_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00187_N02,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC09446_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC09794_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC08146_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18305_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18291_N04,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01845_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17183_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC05066_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01210_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17673_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC06523_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC02043_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC16935_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC08481_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18923_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC09413_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC01801_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18396_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18138_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC10163_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC04134_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC06725_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00871_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17628_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00254_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18588_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC04596_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18600_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18512_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC10720_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00095_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18888_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC13801_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03980_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC04234_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC16649_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18290_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18051_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00848_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC01715_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00983_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18234_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC03052_N03,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC08947_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC04664_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC12049_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC09908_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00573_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18836_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC06768_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC08383_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC16022_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC02951_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18190_N01,G02=21.3:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC03933_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01764_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC11509_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03271_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC17488_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC01799_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC15253_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC15492_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03225_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01018_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00511_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18010_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC06380_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00442_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC11658_N02,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00386_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18378_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC09500_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18045_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03955_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03127_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01152_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC07739_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC10084_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18808_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18529_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC05221_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC09372_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC08556_N03,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00021_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC16733_N01,G02=21.1:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC17098_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00275_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC05032_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC06189_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC15786_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01165_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC13249_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC07092_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18397_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC09073_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC01103_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC14312_N04,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC09033_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC10515_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18859_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC13423_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17688_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00772_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC16108_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00425_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18050_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00025_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC02375_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC14677_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17647_N02,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC02315_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01415_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC17050_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC09099_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC09717_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03985_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC00178_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC06910_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00525_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC03438_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC10434_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC02510_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC02233_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC10800_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC13442_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC09893_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC16095_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC07713_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC18545_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC14765_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00219_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18031_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00466_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC18792_N01,G02=20.0:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC01402_N01,G02=21.4:Erythroblast,Definitive erythroid trajectory
scATAC_Gonad-male_E12_5_BC02817_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC15033_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01792_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01822_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00542_N01,G04=18.2:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC14884_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC14874_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC01466_N02,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E12_5_BC00240_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC00747_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC02291_N03,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC02079_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC02068_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC02171_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC02111_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC02274_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC02836_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC03004_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC03070_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC03122_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC03203_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC03329_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC03410_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC03474_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC03591_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC03794_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04056_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04040_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04190_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC04206_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC04278_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC04361_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC04359_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04500_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04495_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04665_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04709_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC04955_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC05084_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC05251_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC05310_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC05313_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC05363_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC05444_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC05807_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC05970_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06076_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06186_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06693_N02,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC06440_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06478_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07890_N03,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06557_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06574_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC06687_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC06716_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06834_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06886_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC06943_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC06958_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC06990_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07042_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07046_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07101_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07120_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07260_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07271_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07432_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07440_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC08102_N02,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07563_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07633_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07621_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07704_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07713_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07739_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07825_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07850_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC07883_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC07980_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC08066_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC08112_N01,G04=18.1:Macrophage,White blood cell trajectory
scATAC_Gonad-male_E13_5_BC08170_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC08238_N01,G01=21.2:Erythroblast,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC08230_N01,G01=20.4:Cycling_Blood_Progenitor,primitive erythroid trajectory
scATAC_Gonad-male_E13_5_BC08293_N01,G04=18.1:Macrophage,White blood cell trajectory
